cellID	region	XYcellid	X:X	Y:Y	celltypes	efact	cluster
reg7_674_1648	reg7	674__1648	674	1648	Tumor	1	10
reg7_675_615	reg7	675__615	675	615	Tumor	1	10
reg7_680_1500	reg7	680__1500	680	1500	Tumor	1	10
reg7_683_1607	reg7	683__1607	683	1607	Tumor	1	10
reg7_685_1388	reg7	685__1388	685	1388	Tumor	1	10
reg7_686_786	reg7	686__786	686	786	Tumor	1	4
reg7_691_1332	reg7	691__1332	691	1332	Tumor	1	10
reg7_693_1276	reg7	693__1276	693	1276	Tumor	1	10
reg7_695_558	reg7	695__558	695	558	Tumor	1	10
reg7_698_1698	reg7	698__1698	698	1698	Tumor	1	10
reg7_699_1350	reg7	699__1350	699	1350	Tumor	1	10
reg7_700_579	reg7	700__579	700	579	Tumor	1	10
reg7_701_1518	reg7	701__1518	701	1518	Tumor	1	10
reg7_703_1050	reg7	703__1050	703	1050	Tumor	1	10
reg7_706_1605	reg7	706__1605	706	1605	Tumor	1	4
reg7_710_864	reg7	710__864	710	864	Tumor	1	6
reg7_721_1590	reg7	721__1590	721	1590	Tumor	1	4
reg7_722_1199	reg7	722__1199	722	1199	Tumor	1	10
reg7_726_1503	reg7	726__1503	726	1503	Tumor	1	10
reg7_727_1705	reg7	727__1705	727	1705	Tumor	1	10
reg7_728_579	reg7	728__579	728	579	Tumor	1	10
reg7_729_1665	reg7	729__1665	729	1665	Tumor	1	10
reg7_730_1414	reg7	730__1414	730	1414	Tumor	1	10
reg7_733_632	reg7	733__632	733	632	Tumor	1	10
reg7_733_695	reg7	733__695	733	695	Tumor	1	6
reg7_734_1375	reg7	734__1375	734	1375	Tumor	1	10
reg7_735_1002	reg7	735__1002	735	1002	Tumor	1	6
reg7_740_450	reg7	740__450	740	450	Tumor	1	1
reg7_745_409	reg7	745__409	745	409	Tumor	1	1
reg7_749_539	reg7	749__539	749	539	Tumor	1	10
reg7_749_797	reg7	749__797	749	797	Tumor	1	4
reg7_753_1715	reg7	753__1715	753	1715	Tumor	1	4
reg7_755_1677	reg7	755__1677	755	1677	Tumor	1	10
reg7_758_1525	reg7	758__1525	758	1525	Tumor	1	10
reg7_760_729	reg7	760__729	760	729	Tumor	1	6
reg7_765_547	reg7	765__547	765	547	Tumor	1	10
reg7_767_1556	reg7	767__1556	767	1556	Tumor	1	10
reg7_770_1207	reg7	770__1207	770	1207	Tumor	1	10
reg7_773_501	reg7	773__501	773	501	Tumor	1	10
reg7_774_1637	reg7	774__1637	774	1637	Tumor	1	10
reg7_775_638	reg7	775__638	775	638	Tumor	1	10
reg7_777_1369	reg7	777__1369	777	1369	Tumor	1	10
reg7_777_1482	reg7	777__1482	777	1482	Tumor	1	10
reg7_779_606	reg7	779__606	779	606	Tumor	1	10
reg7_779_1401	reg7	779__1401	779	1401	Tumor	1	10
reg7_787_618	reg7	787__618	787	618	Tumor	1	10
reg7_790_1523	reg7	790__1523	790	1523	Tumor	1	4
reg7_792_1584	reg7	792__1584	792	1584	Tumor	1	10
reg7_794_714	reg7	794__714	794	714	Tumor	1	6
reg7_796_1413	reg7	796__1413	796	1413	Tumor	1	10
reg7_798_505	reg7	798__505	798	505	Tumor	1	10
reg7_800_604	reg7	800__604	800	604	Tumor	1	10
reg7_804_448	reg7	804__448	804	448	Tumor	1	10
reg7_804_1068	reg7	804__1068	804	1068	Tumor	1	10
reg7_805_629	reg7	805__629	805	629	Tumor	1	10
reg7_805_1554	reg7	805__1554	805	1554	Tumor	1	10
reg7_818_396	reg7	818__396	818	396	Tumor	1	10
reg7_821_528	reg7	821__528	821	528	Tumor	1	10
reg7_821_613	reg7	821__613	821	613	Tumor	1	10
reg7_821_1286	reg7	821__1286	821	1286	Tumor	1	10
reg7_824_1311	reg7	824__1311	824	1311	Tumor	1	10
reg7_828_1260	reg7	828__1260	828	1260	Tumor	1	10
reg7_833_666	reg7	833__666	833	666	Tumor	1	10
reg7_836_1699	reg7	836__1699	836	1699	Tumor	1	10
reg7_841_906	reg7	841__906	841	906	Tumor	1	6
reg7_843_459	reg7	843__459	843	459	Tumor	1	10
reg7_848_1224	reg7	848__1224	848	1224	Tumor	1	10
reg7_848_1394	reg7	848__1394	848	1394	Tumor	1	10
reg7_851_1119	reg7	851__1119	851	1119	Tumor	1	4
reg7_854_525	reg7	854__525	854	525	Tumor	1	10
reg7_861_1244	reg7	861__1244	861	1244	Tumor	1	10
reg7_864_508	reg7	864__508	864	508	Tumor	1	10
reg7_865_653	reg7	865__653	865	653	Tumor	1	10
reg7_866_1452	reg7	866__1452	866	1452	Tumor	1	4
reg7_867_1682	reg7	867__1682	867	1682	Tumor	1	4
reg7_867_461	reg7	867__461	867	461	Tumor	1	10
reg7_869_1266	reg7	869__1266	869	1266	Tumor	1	10
reg7_870_532	reg7	870__532	870	532	Tumor	1	4
reg7_875_437	reg7	875__437	875	437	Tumor	1	10
reg7_875_1325	reg7	875__1325	875	1325	Tumor	1	10
reg7_876_676	reg7	876__676	876	676	Tumor	1	10
reg7_877_650	reg7	877__650	877	650	Tumor	1	10
reg7_880_579	reg7	880__579	880	579	Tumor	1	4
reg7_883_559	reg7	883__559	883	559	Tumor	1	4
reg7_884_519	reg7	884__519	884	519	Tumor	1	10
reg7_888_490	reg7	888__490	888	490	Tumor	1	10
reg7_895_637	reg7	895__637	895	637	Tumor	1	10
reg7_896_1332	reg7	896__1332	896	1332	Tumor	1	10
reg7_902_1726	reg7	902__1726	902	1726	Tumor	1	4
reg7_904_1341	reg7	904__1341	904	1341	Tumor	1	10
reg7_908_661	reg7	908__661	908	661	Tumor	1	10
reg7_909_1289	reg7	909__1289	909	1289	Tumor	1	10
reg7_918_1238	reg7	918__1238	918	1238	Tumor	1	10
reg7_919_576	reg7	919__576	919	576	Tumor	1	10
reg7_921_1417	reg7	921__1417	921	1417	Tumor	1	10
reg7_923_344	reg7	923__344	923	344	Tumor	1	10
reg7_923_622	reg7	923__622	923	622	Tumor	1	10
reg7_928_535	reg7	928__535	928	535	Tumor	1	10
reg7_930_1221	reg7	930__1221	930	1221	Tumor	1	10
reg7_931_564	reg7	931__564	931	564	Tumor	1	10
reg7_933_1339	reg7	933__1339	933	1339	Tumor	1	10
reg7_934_1243	reg7	934__1243	934	1243	Tumor	1	10
reg7_939_1358	reg7	939__1358	939	1358	Tumor	1	10
reg7_940_1390	reg7	940__1390	940	1390	Tumor	1	4
reg7_942_529	reg7	942__529	942	529	Tumor	1	10
reg7_956_1256	reg7	956__1256	956	1256	Tumor	1	10
reg7_960_1298	reg7	960__1298	960	1298	Tumor	1	10
reg7_962_526	reg7	962__526	962	526	Tumor	1	10
reg7_962_1205	reg7	962__1205	962	1205	Tumor	1	10
reg7_963_339	reg7	963__339	963	339	Tumor	1	10
reg7_964_391	reg7	964__391	964	391	Tumor	1	10
reg7_970_424	reg7	970__424	970	424	Tumor	1	10
reg7_971_1282	reg7	971__1282	971	1282	Tumor	1	10
reg7_977_1308	reg7	977__1308	977	1308	Tumor	1	10
reg7_980_1168	reg7	980__1168	980	1168	Tumor	1	10
reg7_981_1045	reg7	981__1045	981	1045	Tumor	1	6
reg7_988_609	reg7	988__609	988	609	Tumor	1	10
reg7_989_425	reg7	989__425	989	425	Tumor	1	10
reg7_990_485	reg7	990__485	990	485	Tumor	1	10
reg7_990_1218	reg7	990__1218	990	1218	Tumor	1	10
reg7_991_1278	reg7	991__1278	991	1278	Tumor	1	10
reg7_993_330	reg7	993__330	993	330	Tumor	1	10
reg7_994_595	reg7	994__595	994	595	Tumor	1	4
reg7_1005_352	reg7	1005__352	1005	352	Tumor	1	10
reg7_1005_1242	reg7	1005__1242	1005	1242	Tumor	1	10
reg7_1008_1295	reg7	1008__1295	1008	1295	Tumor	1	10
reg7_1013_387	reg7	1013__387	1013	387	Tumor	1	10
reg7_1013_485	reg7	1013__485	1013	485	Tumor	1	10
reg7_1015_1323	reg7	1015__1323	1015	1323	Tumor	1	10
reg7_1016_556	reg7	1016__556	1016	556	Tumor	1	4
reg7_1020_448	reg7	1020__448	1020	448	Tumor	1	10
reg7_1022_650	reg7	1022__650	1022	650	Tumor	1	4
reg7_1022_1187	reg7	1022__1187	1022	1187	Tumor	1	10
reg7_1026_632	reg7	1026__632	1026	632	Tumor	1	10
reg7_1029_352	reg7	1029__352	1029	352	Tumor	1	10
reg7_1030_328	reg7	1030__328	1030	328	Tumor	1	10
reg7_1034_571	reg7	1034__571	1034	571	Tumor	1	10
reg7_1044_371	reg7	1044__371	1044	371	Tumor	1	10
reg7_1061_485	reg7	1061__485	1061	485	Tumor	1	10
reg7_1069_345	reg7	1069__345	1069	345	Tumor	1	10
reg7_1069_1262	reg7	1069__1262	1069	1262	Tumor	1	4
reg7_1072_523	reg7	1072__523	1072	523	Tumor	1	10
reg7_1075_435	reg7	1075__435	1075	435	Tumor	1	10
reg7_1102_531	reg7	1102__531	1102	531	Tumor	1	10
reg7_1105_382	reg7	1105__382	1105	382	Tumor	1	10
reg7_1107_588	reg7	1107__588	1107	588	Tumor	1	6
reg7_1116_328	reg7	1116__328	1116	328	Tumor	1	10
reg7_1127_622	reg7	1127__622	1127	622	Tumor	1	9
reg7_1137_407	reg7	1137__407	1137	407	Tumor	1	10
reg7_1138_531	reg7	1138__531	1138	531	Tumor	1	4
reg7_1155_392	reg7	1155__392	1155	392	Tumor	1	10
reg7_1157_409	reg7	1157__409	1157	409	Tumor	1	10
reg7_1160_512	reg7	1160__512	1160	512	Tumor	1	10
reg7_1171_453	reg7	1171__453	1171	453	Tumor	1	4
reg7_1174_383	reg7	1174__383	1174	383	Tumor	1	10
reg7_1178_897	reg7	1178__897	1178	897	Tumor	1	4
reg7_1179_325	reg7	1179__325	1179	325	Tumor	1	10
reg7_1180_481	reg7	1180__481	1180	481	Tumor	1	10
reg7_1185_497	reg7	1185__497	1185	497	Tumor	1	10
reg7_1200_1016	reg7	1200__1016	1200	1016	Tumor	1	4
reg7_1213_355	reg7	1213__355	1213	355	Tumor	1	4
reg7_1217_875	reg7	1217__875	1217	875	Tumor	1	10
reg7_1221_407	reg7	1221__407	1221	407	Tumor	1	4
reg7_1227_470	reg7	1227__470	1227	470	Tumor	1	10
reg7_1227_487	reg7	1227__487	1227	487	Tumor	1	10
reg7_1241_440	reg7	1241__440	1241	440	Tumor	1	10
reg7_1244_494	reg7	1244__494	1244	494	Tumor	1	4
reg7_1246_1141	reg7	1246__1141	1246	1141	Tumor	1	10
reg7_1251_1119	reg7	1251__1119	1251	1119	Tumor	1	10
reg7_1262_877	reg7	1262__877	1262	877	Tumor	1	10
reg7_1271_1027	reg7	1271__1027	1271	1027	Tumor	1	10
reg7_1283_933	reg7	1283__933	1283	933	Tumor	1	10
reg7_1283_1142	reg7	1283__1142	1283	1142	Tumor	1	10
reg7_1288_1033	reg7	1288__1033	1288	1033	Tumor	1	10
reg7_1289_394	reg7	1289__394	1289	394	Tumor	1	10
reg7_1290_1057	reg7	1290__1057	1290	1057	Tumor	1	10
reg7_1293_1082	reg7	1293__1082	1293	1082	Tumor	1	10
reg7_1295_1124	reg7	1295__1124	1295	1124	Tumor	1	10
reg7_1302_1052	reg7	1302__1052	1302	1052	Tumor	1	10
reg7_1311_987	reg7	1311__987	1311	987	Tumor	1	10
reg7_1315_1092	reg7	1315__1092	1315	1092	Tumor	1	10
reg7_1324_1027	reg7	1324__1027	1324	1027	Tumor	1	10
reg7_1331_894	reg7	1331__894	1331	894	Tumor	1	10
reg7_1333_434	reg7	1333__434	1333	434	Tumor	1	10
reg7_1337_1064	reg7	1337__1064	1337	1064	Tumor	1	10
reg7_1337_1585	reg7	1337__1585	1337	1585	Tumor	1	10
reg7_1338_1117	reg7	1338__1117	1338	1117	Tumor	1	10
reg7_1354_1061	reg7	1354__1061	1354	1061	Tumor	1	10
reg7_1354_1155	reg7	1354__1155	1354	1155	Tumor	1	10
reg7_1356_1582	reg7	1356__1582	1356	1582	Tumor	1	10
reg7_1357_542	reg7	1357__542	1357	542	Tumor	1	8
reg7_1364_1039	reg7	1364__1039	1364	1039	Tumor	1	10
reg7_1367_1134	reg7	1367__1134	1367	1134	Tumor	1	10
reg7_1375_882	reg7	1375__882	1375	882	Tumor	1	4
reg7_1377_1468	reg7	1377__1468	1377	1468	Tumor	1	1
reg7_1378_1152	reg7	1378__1152	1378	1152	Tumor	1	10
reg7_1382_1063	reg7	1382__1063	1382	1063	Tumor	1	10
reg7_1383_1572	reg7	1383__1572	1383	1572	Tumor	1	10
reg7_1390_694	reg7	1390__694	1390	694	Tumor	1	10
reg7_1392_947	reg7	1392__947	1392	947	Tumor	1	4
reg7_1396_1062	reg7	1396__1062	1396	1062	Tumor	1	10
reg7_1399_1017	reg7	1399__1017	1399	1017	Tumor	1	10
reg7_1400_678	reg7	1400__678	1400	678	Tumor	1	10
reg7_1401_646	reg7	1401__646	1401	646	Tumor	1	10
reg7_1408_818	reg7	1408__818	1408	818	Tumor	1	4
reg7_1409_1140	reg7	1409__1140	1409	1140	Tumor	1	10
reg7_1412_1163	reg7	1412__1163	1412	1163	Tumor	1	6
reg7_1415_1039	reg7	1415__1039	1415	1039	Tumor	1	10
reg7_1417_980	reg7	1417__980	1417	980	Tumor	1	10
reg7_1419_901	reg7	1419__901	1419	901	Tumor	1	10
reg7_1420_1507	reg7	1420__1507	1420	1507	Tumor	1	10
reg7_1420_1583	reg7	1420__1583	1420	1583	Tumor	1	10
reg7_1422_570	reg7	1422__570	1422	570	Tumor	1	10
reg7_1423_1119	reg7	1423__1119	1423	1119	Tumor	1	10
reg7_1424_801	reg7	1424__801	1424	801	Tumor	1	10
reg7_1426_1560	reg7	1426__1560	1426	1560	Tumor	1	10
reg7_1431_761	reg7	1431__761	1431	761	Tumor	1	10
reg7_1431_1052	reg7	1431__1052	1431	1052	Tumor	1	10
reg7_1432_779	reg7	1432__779	1432	779	Tumor	1	10
reg7_1432_1074	reg7	1432__1074	1432	1074	Tumor	1	10
reg7_1440_882	reg7	1440__882	1440	882	Tumor	1	4
reg7_1444_566	reg7	1444__566	1444	566	Tumor	1	10
reg7_1444_1493	reg7	1444__1493	1444	1493	Tumor	1	4
reg7_1450_771	reg7	1450__771	1450	771	Tumor	1	10
reg7_1452_838	reg7	1452__838	1452	838	Tumor	1	10
reg7_1457_517	reg7	1457__517	1457	517	Tumor	1	4
reg7_1459_818	reg7	1459__818	1459	818	Tumor	1	10
reg7_1472_604	reg7	1472__604	1472	604	Tumor	1	10
reg7_1479_809	reg7	1479__809	1479	809	Tumor	1	4
reg7_1481_651	reg7	1481__651	1481	651	Tumor	1	10
reg7_1484_675	reg7	1484__675	1484	675	Tumor	1	10
reg7_1488_568	reg7	1488__568	1488	568	Tumor	1	10
reg7_1494_751	reg7	1494__751	1494	751	Tumor	1	4
reg7_1497_768	reg7	1497__768	1497	768	Tumor	1	10
reg7_1503_577	reg7	1503__577	1503	577	Tumor	1	4
reg7_1506_641	reg7	1506__641	1506	641	Tumor	1	10
reg7_1530_585	reg7	1530__585	1530	585	Tumor	1	10
reg7_377_1127	reg7	377__1127	377	1127	CD8T	1	10
reg7_465_944	reg7	465__944	465	944	Macrophage	1	6
reg7_485_1054	reg7	485__1054	485	1054	CD8T	1	10
reg7_491_633	reg7	491__633	491	633	Tumor	1	3
reg7_497_686	reg7	497__686	497	686	Tumor	1	4
reg7_499_672	reg7	499__672	499	672	CD8T	1	4
reg7_532_1577	reg7	532__1577	532	1577	Macrophage	1	10
reg7_549_730	reg7	549__730	549	730	CD4T	1	4
reg7_558_1326	reg7	558__1326	558	1326	Stroma	1	6
reg7_617_576	reg7	617__576	617	576	Stroma	1	10
reg7_621_1079	reg7	621__1079	621	1079	Macrophage	1	10
reg7_635_881	reg7	635__881	635	881	Macrophage	1	8
reg7_688_664	reg7	688__664	688	664	Stroma	1	6
reg7_699_1680	reg7	699__1680	699	1680	Tumor	1	10
reg7_720_669	reg7	720__669	720	669	CD4T	1	4
reg7_731_425	reg7	731__425	731	425	Stroma	1	4
reg7_732_675	reg7	732__675	732	675	Tumor	1	6
reg7_736_756	reg7	736__756	736	756	Macrophage	1	6
reg7_748_960	reg7	748__960	748	960	CD4T	1	10
reg7_749_471	reg7	749__471	749	471	Macrophage	1	10
reg7_750_745	reg7	750__745	750	745	Stroma	1	6
reg7_760_1739	reg7	760__1739	760	1739	Treg	1	4
reg7_771_1038	reg7	771__1038	771	1038	Tumor	1	10
reg7_772_1710	reg7	772__1710	772	1710	Macrophage	1	4
reg7_773_822	reg7	773__822	773	822	Tumor	1	4
reg7_777_1725	reg7	777__1725	777	1725	Stroma	1	1
reg7_801_691	reg7	801__691	801	691	CD4T	1	4
reg7_801_874	reg7	801__874	801	874	CD8T	1	10
reg7_816_768	reg7	816__768	816	768	Bcell	1	4
reg7_827_1643	reg7	827__1643	827	1643	CD4T	1	1
reg7_834_568	reg7	834__568	834	568	CD8T	1	4
reg7_844_715	reg7	844__715	844	715	Tumor	1	10
reg7_874_700	reg7	874__700	874	700	Tumor	1	10
reg7_877_766	reg7	877__766	877	766	Tumor	1	4
reg7_890_1503	reg7	890__1503	890	1503	Stroma	1	4
reg7_908_1110	reg7	908__1110	908	1110	CD4T	1	10
reg7_957_717	reg7	957__717	957	717	Tumor	1	6
reg7_972_657	reg7	972__657	972	657	Stroma	1	4
reg7_973_1132	reg7	973__1132	973	1132	Tumor	1	6
reg7_1002_920	reg7	1002__920	1002	920	Treg	1	1
reg7_1014_1122	reg7	1014__1122	1014	1122	CD4T	1	10
reg7_1022_1226	reg7	1022__1226	1022	1226	Tumor	1	10
reg7_1043_1474	reg7	1043__1474	1043	1474	CD4T	1	3
reg7_1044_1302	reg7	1044__1302	1044	1302	CD8T	1	10
reg7_1045_769	reg7	1045__769	1045	769	Stroma	1	1
reg7_1073_1237	reg7	1073__1237	1073	1237	Tumor	1	4
reg7_1107_1143	reg7	1107__1143	1107	1143	Tumor	1	4
reg7_1116_1699	reg7	1116__1699	1116	1699	Macrophage	1	4
reg7_1123_1003	reg7	1123__1003	1123	1003	Tumor	1	6
reg7_1131_461	reg7	1131__461	1131	461	Tumor	1	4
reg7_1137_1514	reg7	1137__1514	1137	1514	CD4T	1	9
reg7_1147_556	reg7	1147__556	1147	556	Macrophage	1	4
reg7_1151_1148	reg7	1151__1148	1151	1148	Tumor	1	4
reg7_1152_975	reg7	1152__975	1152	975	CD4T	1	4
reg7_1159_1603	reg7	1159__1603	1159	1603	Treg	1	4
reg7_1159_1575	reg7	1159__1575	1159	1575	CD8T	1	4
reg7_1164_1316	reg7	1164__1316	1164	1316	CD4T	1	6
reg7_1168_574	reg7	1168__574	1168	574	Tumor	1	1
reg7_1221_726	reg7	1221__726	1221	726	Stroma	1	6
reg7_1226_837	reg7	1226__837	1226	837	Tumor	1	6
reg7_1226_1381	reg7	1226__1381	1226	1381	Treg	1	6
reg7_1261_803	reg7	1261__803	1261	803	Macrophage	1	4
reg7_1267_522	reg7	1267__522	1267	522	Stroma	1	6
reg7_1304_535	reg7	1304__535	1304	535	CD4T	1	1
reg7_1307_606	reg7	1307__606	1307	606	Macrophage	1	6
reg7_1311_518	reg7	1311__518	1311	518	Stroma	1	6
reg7_1318_554	reg7	1318__554	1318	554	Treg	1	8
reg7_1324_571	reg7	1324__571	1324	571	CD4T	1	9
reg7_1326_512	reg7	1326__512	1326	512	Tumor	1	6
reg7_1334_398	reg7	1334__398	1334	398	Stroma	1	10
reg7_1334_824	reg7	1334__824	1334	824	Tumor	1	10
reg7_1335_1177	reg7	1335__1177	1335	1177	Macrophage	1	10
reg7_1338_605	reg7	1338__605	1338	605	Tumor	1	6
reg7_1342_668	reg7	1342__668	1342	668	CD8T	1	7
reg7_1345_625	reg7	1345__625	1345	625	Tumor	1	4
reg7_1347_700	reg7	1347__700	1347	700	CD8T	1	9
reg7_1348_759	reg7	1348__759	1348	759	CD4T	1	9
reg7_1355_525	reg7	1355__525	1355	525	CD4T	1	4
reg7_1364_1503	reg7	1364__1503	1364	1503	Macrophage	1	10
reg7_1370_739	reg7	1370__739	1370	739	CD8T	1	6
reg7_1373_525	reg7	1373__525	1373	525	Tumor	1	1
reg7_1374_972	reg7	1374__972	1374	972	Treg	1	4
reg7_1380_1441	reg7	1380__1441	1380	1441	CD4T	1	7
reg7_1387_1207	reg7	1387__1207	1387	1207	Stroma	1	4
reg7_1392_528	reg7	1392__528	1392	528	Macrophage	1	6
reg7_1407_1525	reg7	1407__1525	1407	1525	Tumor	1	10
reg7_1442_695	reg7	1442__695	1442	695	Macrophage	1	4
reg7_1458_1227	reg7	1458__1227	1458	1227	Tumor	1	6
reg7_1466_1386	reg7	1466__1386	1466	1386	Tumor	1	4
reg7_1492_1180	reg7	1492__1180	1492	1180	Tumor	1	6
reg7_1498_1057	reg7	1498__1057	1498	1057	CD4T	1	3
reg7_1516_1046	reg7	1516__1046	1516	1046	Tumor	1	8
reg7_1539_937	reg7	1539__937	1539	937	Bcell	1	3
reg7_1540_751	reg7	1540__751	1540	751	Tumor	1	8
reg7_1561_830	reg7	1561__830	1561	830	CD8T	1	8
reg7_1561_859	reg7	1561__859	1561	859	Macrophage	1	9
reg7_1568_800	reg7	1568__800	1568	800	CD8T	1	8
reg7_1574_1312	reg7	1574__1312	1574	1312	Macrophage	1	7
reg7_1576_845	reg7	1576__845	1576	845	CD4T	1	1
reg7_1576_1014	reg7	1576__1014	1576	1014	CD8T	1	1
reg7_1582_663	reg7	1582__663	1582	663	Stroma	1	4
reg7_1583_813	reg7	1583__813	1583	813	Tumor	1	9
reg7_1583_950	reg7	1583__950	1583	950	CD4T	1	3
reg7_1594_704	reg7	1594__704	1594	704	Stroma	1	1
reg7_1595_884	reg7	1595__884	1595	884	Tumor	1	9
reg7_1595_1282	reg7	1595__1282	1595	1282	Treg	1	3
reg7_1602_683	reg7	1602__683	1602	683	Macrophage	1	3
reg7_1603_624	reg7	1603__624	1603	624	Tumor	1	3
reg7_1603_864	reg7	1603__864	1603	864	CD4T	1	6
reg7_1624_800	reg7	1624__800	1624	800	Tumor	1	1
reg7_1624_1003	reg7	1624__1003	1624	1003	Treg	1	5
reg7_1630_1059	reg7	1630__1059	1630	1059	CD4T	1	1
reg7_1642_716	reg7	1642__716	1642	716	Macrophage	1	6
reg7_1642_800	reg7	1642__800	1642	800	Tumor	1	2
reg7_1646_856	reg7	1646__856	1646	856	CD4T	1	9
reg7_1658_1211	reg7	1658__1211	1658	1211	Stroma	1	7
reg7_1664_1144	reg7	1664__1144	1664	1144	Macrophage	1	10
reg7_1673_975	reg7	1673__975	1673	975	Tumor	1	9
reg7_1676_958	reg7	1676__958	1676	958	CD8T	1	9
reg7_1690_1195	reg7	1690__1195	1690	1195	Stroma	1	6
reg8_626_1290	reg8	626__1290	626	1290	CD4T	2	1
reg8_875_969	reg8	875__969	875	969	CD4T	2	6
reg8_881_899	reg8	881__899	881	899	CD4T	2	6
reg8_933_926	reg8	933__926	933	926	CD4T	2	6
reg8_980_958	reg8	980__958	980	958	CD4T	2	8
reg8_1014_731	reg8	1014__731	1014	731	CD4T	2	7
reg8_1016_687	reg8	1016__687	1016	687	CD4T	2	9
reg8_1055_919	reg8	1055__919	1055	919	CD4T	2	4
reg8_1199_1505	reg8	1199__1505	1199	1505	CD4T	2	6
reg8_1211_1623	reg8	1211__1623	1211	1623	CD4T	2	2
reg8_1217_1025	reg8	1217__1025	1217	1025	CD4T	2	7
reg8_1217_1500	reg8	1217__1500	1217	1500	CD4T	2	8
reg8_1247_1668	reg8	1247__1668	1247	1668	CD4T	2	1
reg8_1284_662	reg8	1284__662	1284	662	CD4T	2	1
reg8_1336_580	reg8	1336__580	1336	580	CD4T	2	9
reg8_1362_623	reg8	1362__623	1362	623	CD4T	2	1
reg8_1437_1360	reg8	1437__1360	1437	1360	CD4T	2	1
reg8_1522_1325	reg8	1522__1325	1522	1325	CD4T	2	2
reg8_590_1437	reg8	590__1437	590	1437	Treg	2	7
reg8_624_1410	reg8	624__1410	624	1410	Treg	2	4
reg8_1033_1562	reg8	1033__1562	1033	1562	Treg	2	6
reg8_1098_524	reg8	1098__524	1098	524	Treg	2	6
reg8_1113_1101	reg8	1113__1101	1113	1101	Treg	2	5
reg8_1582_1044	reg8	1582__1044	1582	1044	Treg	2	3
reg8_1594_1184	reg8	1594__1184	1594	1184	Treg	2	8
reg8_504_823	reg8	504__823	504	823	Tumor	2	5
reg8_764_1362	reg8	764__1362	764	1362	Tumor	2	4
reg8_905_487	reg8	905__487	905	487	Tumor	2	6
reg8_965_890	reg8	965__890	965	890	Tumor	2	8
reg8_993_1633	reg8	993__1633	993	1633	Tumor	2	5
reg8_1002_425	reg8	1002__425	1002	425	Tumor	2	4
reg8_1024_458	reg8	1024__458	1024	458	Tumor	2	1
reg8_1026_475	reg8	1026__475	1026	475	Tumor	2	4
reg8_1051_907	reg8	1051__907	1051	907	Tumor	2	8
reg8_1051_945	reg8	1051__945	1051	945	Tumor	2	6
reg8_1058_785	reg8	1058__785	1058	785	Tumor	2	1
reg8_1067_1337	reg8	1067__1337	1067	1337	Tumor	2	8
reg8_1069_500	reg8	1069__500	1069	500	Tumor	2	6
reg8_1070_1355	reg8	1070__1355	1070	1355	Tumor	2	8
reg8_1071_690	reg8	1071__690	1071	690	Tumor	2	1
reg8_1076_1742	reg8	1076__1742	1076	1742	Tumor	2	8
reg8_1083_1462	reg8	1083__1462	1083	1462	Tumor	2	6
reg8_1127_1603	reg8	1127__1603	1127	1603	Tumor	2	6
reg8_1137_1611	reg8	1137__1611	1137	1611	Tumor	2	10
reg8_1153_1588	reg8	1153__1588	1153	1588	Tumor	2	6
reg8_1179_1509	reg8	1179__1509	1179	1509	Tumor	2	1
reg8_1188_1677	reg8	1188__1677	1188	1677	Tumor	2	4
reg8_1212_1449	reg8	1212__1449	1212	1449	Tumor	2	6
reg8_1223_1155	reg8	1223__1155	1223	1155	Tumor	2	8
reg8_1326_1147	reg8	1326__1147	1326	1147	Tumor	2	6
reg8_1487_1156	reg8	1487__1156	1487	1156	Tumor	2	6
reg8_419_785	reg8	419__785	419	785	CD4T	2	9
reg8_420_1159	reg8	420__1159	420	1159	Tumor	2	9
reg8_421_753	reg8	421__753	421	753	Stroma	2	8
reg8_430_909	reg8	430__909	430	909	Bcell	2	1
reg8_432_1246	reg8	432__1246	432	1246	CD8T	2	1
reg8_444_1224	reg8	444__1224	444	1224	Tumor	2	9
reg8_444_1316	reg8	444__1316	444	1316	CD8T	2	9
reg8_446_1271	reg8	446__1271	446	1271	Bcell	2	2
reg8_447_662	reg8	447__662	447	662	Tumor	2	1
reg8_450_755	reg8	450__755	450	755	CD4T	2	4
reg8_451_1075	reg8	451__1075	451	1075	Tumor	2	1
reg8_458_898	reg8	458__898	458	898	Tumor	2	1
reg8_462_870	reg8	462__870	462	870	CD8T	2	1
reg8_466_1092	reg8	466__1092	466	1092	Bcell	2	10
reg8_468_675	reg8	468__675	468	675	Tumor	2	6
reg8_470_1349	reg8	470__1349	470	1349	Stroma	2	9
reg8_489_1257	reg8	489__1257	489	1257	CD4T	2	2
reg8_491_961	reg8	491__961	491	961	Stroma	2	1
reg8_492_1389	reg8	492__1389	492	1389	Macrophage	2	9
reg8_494_1417	reg8	494__1417	494	1417	CD8T	2	1
reg8_499_789	reg8	499__789	499	789	CD8T	2	9
reg8_501_1200	reg8	501__1200	501	1200	Treg	2	1
reg8_528_883	reg8	528__883	528	883	CD8T	2	6
reg8_532_1098	reg8	532__1098	532	1098	Tumor	2	6
reg8_534_1130	reg8	534__1130	534	1130	Tumor	2	6
reg8_539_750	reg8	539__750	539	750	Tumor	2	2
reg8_540_1395	reg8	540__1395	540	1395	CD8T	2	5
reg8_540_1411	reg8	540__1411	540	1411	Treg	2	6
